LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NLD,TAXPROPERTY,TOT,PC_GDP,A,1974,1.034,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1975,0.9,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1976,0.992,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1977,1.245,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1978,1.505,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1979,1.504,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1980,1.425,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1981,1.338,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1982,1.319,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1983,1.292,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1984,1.295,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1985,1.365,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1986,1.435,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1987,1.535,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1988,1.468,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1989,1.504,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1990,1.451,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1991,1.491,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1992,1.49,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1993,1.581,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1994,1.662,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1995,1.568,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1996,1.69,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1997,1.766,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1998,1.807,
NLD,TAXPROPERTY,TOT,PC_GDP,A,1999,1.9,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2000,1.946,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2001,1.798,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2002,1.849,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2003,1.766,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2004,1.832,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2005,1.92,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2006,1.683,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2007,1.674,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2008,1.529,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2009,1.387,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2010,1.372,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2011,1.216,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2012,1.081,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2013,1.224,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2014,1.431,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2015,1.416,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2016,1.52,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2017,1.556,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2018,1.569,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2019,1.498,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2020,1.7,
NLD,TAXPROPERTY,TOT,PC_GDP,A,2021,1.689,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1965,4.379,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1966,3.742,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1967,3.405,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1968,3.535,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1969,3.545,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1970,3.334,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1971,2.914,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1972,2.681,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1973,2.851,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1974,2.81,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1975,2.386,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1976,2.638,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1977,3.24,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1978,3.855,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1979,3.811,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1980,3.586,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1981,3.438,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1982,3.332,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1983,3.18,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1984,3.324,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1985,3.474,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1986,3.595,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1987,3.645,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1988,3.489,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1989,3.79,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1990,3.655,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1991,3.573,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1992,3.6,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1993,3.802,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1994,4.184,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1995,4.209,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1996,4.526,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1997,4.798,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1998,4.984,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,1999,5.112,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2000,5.273,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2001,5.05,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2002,5.281,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2003,5.075,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2004,5.263,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2005,5.483,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2006,4.668,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2007,4.69,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2008,4.253,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2009,3.97,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2010,3.848,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2011,3.432,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2012,3.039,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2013,3.39,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2014,3.861,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2015,3.825,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2016,3.957,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2017,4.021,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2018,4.043,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2019,3.815,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2020,4.251,
NLD,TAXPROPERTY,TOT,PC_TOT_TAX,A,2021,4.253,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1965,2.827,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1966,2.843,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1967,3.055,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1968,2.765,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1969,2.838,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1970,2.756,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1971,2.413,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1972,2.467,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1973,2.344,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1974,2.562,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1975,2.773,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1976,2.657,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1977,2.565,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1978,2.599,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1979,2.511,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1980,2.509,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1981,2.587,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1982,2.572,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1983,2.469,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1984,2.348,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1985,2.322,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1986,2.338,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1987,2.443,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1988,2.261,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1989,2.426,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1990,2.476,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1991,2.201,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1992,2.094,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1993,1.934,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1994,1.893,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1995,1.911,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1996,1.879,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1997,1.829,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1998,1.813,
NZL,TAXPROPERTY,TOT,PC_GDP,A,1999,1.886,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2000,1.728,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2001,1.67,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2002,1.703,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2003,1.7,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2004,1.722,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2005,1.77,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2006,1.828,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2007,1.81,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2008,1.945,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2009,1.96,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2010,2.003,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2011,1.999,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2012,2.004,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2013,1.935,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2014,1.952,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2015,1.949,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2016,1.908,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2017,1.871,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2018,1.881,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2019,1.926,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2020,1.86,
NZL,TAXPROPERTY,TOT,PC_GDP,A,2021,1.921,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1965,11.538,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1966,11.269,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1967,11.194,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1968,11.665,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1969,11.441,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1970,10.394,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1971,9.104,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1972,9.501,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1973,8.523,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1974,8.476,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1975,9.246,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1976,8.938,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1977,8.074,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1978,8.579,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1979,7.966,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1980,7.924,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1981,7.94,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1982,7.905,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1983,8.171,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1984,7.756,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1985,7.441,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1986,7.308,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1987,6.967,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1988,6.591,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1989,6.588,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1990,6.844,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1991,6.41,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1992,6.024,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1993,5.547,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1994,5.343,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1995,5.372,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1996,5.566,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1997,5.394,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1998,5.616,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1999,5.836,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2000,5.311,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2001,5.226,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2002,5.123,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2003,5.124,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2004,5.036,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2005,4.904,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2006,5.179,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2007,5.335,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2008,5.907,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2009,6.483,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2010,6.61,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2011,6.646,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2012,6.336,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2013,6.352,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2014,6.256,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2015,6.191,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2016,6.075,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2017,5.976,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2018,5.844,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2019,6.161,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2020,5.503,
NZL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2021,5.685,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1965,0.914,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1966,0.847,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1967,0.844,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1968,0.892,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1969,0.94,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1970,0.819,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1971,0.768,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1972,0.836,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1973,0.867,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1974,1.04,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1975,0.898,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1976,0.786,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1977,0.77,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1978,0.74,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1979,0.749,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1980,0.721,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1981,0.744,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1982,0.737,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1983,0.739,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1984,0.759,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1985,0.81,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1986,0.911,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1987,1.029,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1988,1.16,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1989,1.17,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1990,1.185,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1991,1.161,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1992,1.147,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1993,1.045,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1994,1.091,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1995,1.126,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1996,1.119,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1997,1.086,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1998,0.991,
NOR,TAXPROPERTY,TOT,PC_GDP,A,1999,1.028,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2000,0.957,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2001,0.959,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2002,1.005,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2003,1.032,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2004,1.069,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2005,1.078,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2006,1.058,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2007,1.132,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2008,1.052,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2009,1.124,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2010,1.102,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2011,1.066,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2012,1.112,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2013,1.133,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2014,1.153,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2015,1.094,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2016,1.221,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2017,1.272,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2018,1.231,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2019,1.3,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2020,1.31,
NOR,TAXPROPERTY,TOT,PC_GDP,A,2021,1.217,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1965,3.105,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1966,2.768,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1967,2.609,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1968,2.676,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1969,2.717,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1970,2.392,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1971,2.09,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1972,2.166,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1973,2.223,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1974,2.693,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1975,2.312,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1976,1.955,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1977,1.88,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1978,1.83,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1979,1.859,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1980,1.719,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1981,1.715,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1982,1.731,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1983,1.79,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1984,1.872,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1985,1.935,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1986,2.089,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1987,2.457,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1988,2.799,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1989,2.944,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1990,2.945,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1991,2.875,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1992,2.901,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1993,2.705,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1994,2.731,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1995,2.861,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1996,2.847,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1997,2.708,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1998,2.404,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1999,2.474,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2000,2.297,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2001,2.29,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2002,2.381,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2003,2.483,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2004,2.526,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2005,2.535,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2006,2.478,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2007,2.694,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2008,2.548,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2009,2.734,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2010,2.635,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2011,2.542,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2012,2.685,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2013,2.847,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2014,2.976,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2015,2.846,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2016,3.141,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2017,3.28,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2018,3.127,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2019,3.245,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2020,3.378,
NOR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2021,2.882,
POL,TAXPROPERTY,TOT,PC_GDP,A,1991,1.337,
POL,TAXPROPERTY,TOT,PC_GDP,A,1992,1.256,
POL,TAXPROPERTY,TOT,PC_GDP,A,1993,1.349,
POL,TAXPROPERTY,TOT,PC_GDP,A,1994,1.223,
POL,TAXPROPERTY,TOT,PC_GDP,A,1995,1.266,
POL,TAXPROPERTY,TOT,PC_GDP,A,1996,1.308,
POL,TAXPROPERTY,TOT,PC_GDP,A,1997,1.348,
POL,TAXPROPERTY,TOT,PC_GDP,A,1998,1.372,
POL,TAXPROPERTY,TOT,PC_GDP,A,1999,1.446,
POL,TAXPROPERTY,TOT,PC_GDP,A,2000,1.414,
POL,TAXPROPERTY,TOT,PC_GDP,A,2001,1.668,
POL,TAXPROPERTY,TOT,PC_GDP,A,2002,1.626,
POL,TAXPROPERTY,TOT,PC_GDP,A,2003,1.519,
POL,TAXPROPERTY,TOT,PC_GDP,A,2004,1.489,
POL,TAXPROPERTY,TOT,PC_GDP,A,2005,1.486,
POL,TAXPROPERTY,TOT,PC_GDP,A,2006,1.446,
POL,TAXPROPERTY,TOT,PC_GDP,A,2007,1.441,
POL,TAXPROPERTY,TOT,PC_GDP,A,2008,1.426,
POL,TAXPROPERTY,TOT,PC_GDP,A,2009,1.344,
POL,TAXPROPERTY,TOT,PC_GDP,A,2010,1.318,
POL,TAXPROPERTY,TOT,PC_GDP,A,2011,1.283,
POL,TAXPROPERTY,TOT,PC_GDP,A,2012,1.339,
POL,TAXPROPERTY,TOT,PC_GDP,A,2013,1.404,
POL,TAXPROPERTY,TOT,PC_GDP,A,2014,1.402,
POL,TAXPROPERTY,TOT,PC_GDP,A,2015,1.368,
POL,TAXPROPERTY,TOT,PC_GDP,A,2016,1.374,
POL,TAXPROPERTY,TOT,PC_GDP,A,2017,1.362,
POL,TAXPROPERTY,TOT,PC_GDP,A,2018,1.313,
POL,TAXPROPERTY,TOT,PC_GDP,A,2019,1.264,
POL,TAXPROPERTY,TOT,PC_GDP,A,2020,1.295,
POL,TAXPROPERTY,TOT,PC_GDP,A,2021,1.282,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1991,3.933,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1992,3.476,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1993,3.443,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1994,3.359,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1995,3.462,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1996,3.578,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1997,3.74,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1998,3.891,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,1999,4.136,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2000,4.302,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2001,5.081,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2002,4.933,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2003,4.682,
POL,TAXPROPERTY,TOT,PC_TOT_TAX,A,2004,4.663,
